Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR,tradecount
1594965600000,2020-07-17 06:00:00,BTCEUR,8031.07,8071.18,8030.0,8048.46,5.174498,41657.34228819,239
1594962000000,2020-07-17 05:00:00,BTCEUR,8043.14,8054.04,8016.1,8033.27,7.629839,61290.94206649,248
1594958400000,2020-07-17 04:00:00,BTCEUR,8041.87,8057.0,8031.78,8041.51,1.258293,10117.83503574,75
1594954800000,2020-07-17 03:00:00,BTCEUR,8053.08,8061.15,8041.87,8045.71,0.367937,2961.42039491,43
1594951200000,2020-07-17 02:00:00,BTCEUR,8055.54,8067.82,8041.76,8067.82,1.141403,9193.40019641,70
1594947600000,2020-07-17 01:00:00,BTCEUR,8044.61,8068.03,8044.61,8062.38,2.328823,18755.06589573,128
1594944000000,2020-07-17 00:00:00,BTCEUR,8057.74,8057.74,8039.46,8053.19,0.712227,5733.46880101,39
1594940400000,2020-07-16 23:00:00,BTCEUR,8068.5,8088.08,8051.53,8058.15,1.389417,11208.04116167,79
1594936800000,2020-07-16 22:00:00,BTCEUR,8053.49,8082.86,8048.49,8061.69,1.526414,12309.86920477,127
1594933200000,2020-07-16 21:00:00,BTCEUR,8036.44,8063.94,8031.55,8056.72,5.378435,43289.89360825,391
1594929600000,2020-07-16 20:00:00,BTCEUR,8056.89,8056.89,8020.44,8035.71,7.370447,59274.3935247,235
1594926000000,2020-07-16 19:00:00,BTCEUR,8060.9,8073.62,8046.9,8056.89,6.164904,49668.31787558,195
1594922400000,2020-07-16 18:00:00,BTCEUR,8062.43,8080.0,8046.1,8059.59,3.123671,25213.99030553,126
1594918800000,2020-07-16 17:00:00,BTCEUR,8030.96,8070.19,8019.2,8060.64,2.508437,20198.44347232,265
1594915200000,2020-07-16 16:00:00,BTCEUR,8021.28,8050.89,8011.53,8034.33,11.657481,93715.41089807,421
1594911600000,2020-07-16 15:00:00,BTCEUR,8009.59,8030.0,7995.94,8028.8,14.946783,119888.20029518,764
1594908000000,2020-07-16 14:00:00,BTCEUR,7992.36,8029.84,7970.41,8009.62,10.689882,85501.71954411,591
1594904400000,2020-07-16 13:00:00,BTCEUR,7996.63,8021.63,7970.0,7990.02,14.05918,112410.70230402,804
1594900800000,2020-07-16 12:00:00,BTCEUR,7987.89,8029.85,7980.49,7995.7,8.376459,67018.8182719,332
1594897200000,2020-07-16 11:00:00,BTCEUR,8018.35,8036.58,7988.26,7989.2,12.646125,101360.38064417,839
1594893600000,2020-07-16 10:00:00,BTCEUR,7995.17,8027.38,7969.75,8018.34,18.312673,146519.62650236,484
1594890000000,2020-07-16 09:00:00,BTCEUR,8039.1,8039.1,7982.01,7988.63,11.589215,92706.13752617,363
1594886400000,2020-07-16 08:00:00,BTCEUR,8031.38,8076.0,8019.72,8043.69,16.178587,130071.14183044,435
1594882800000,2020-07-16 07:00:00,BTCEUR,8077.78,8099.0,8010.0,8033.06,11.478136,92331.98525071,549
1594879200000,2020-07-16 06:00:00,BTCEUR,8100.51,8146.63,8074.37,8081.69,12.503912,101476.95018548,322
1594875600000,2020-07-16 05:00:00,BTCEUR,8107.81,8117.84,8087.14,8104.29,4.277306,34669.11646361,151
1594872000000,2020-07-16 04:00:00,BTCEUR,8108.99,8117.84,8104.6,8106.02,0.506227,4106.04965878,36
1594868400000,2020-07-16 03:00:00,BTCEUR,8108.73,8110.91,8092.39,8101.39,0.635793,5151.38879465,27
1594864800000,2020-07-16 02:00:00,BTCEUR,8108.93,8113.97,8097.78,8097.78,0.260864,2114.90825813,65
1594861200000,2020-07-16 01:00:00,BTCEUR,8110.81,8116.37,8097.99,8106.34,1.145706,9291.87300022,72
1594857600000,2020-07-16 00:00:00,BTCEUR,8095.49,8109.66,8083.34,8109.66,3.087619,24994.20739163,117
1594854000000,2020-07-15 23:00:00,BTCEUR,8100.0,8108.01,8090.0,8093.07,1.825677,14776.20760997,61
1594850400000,2020-07-15 22:00:00,BTCEUR,8130.12,8140.37,8100.0,8106.04,1.354118,10992.51441977,116
1594846800000,2020-07-15 21:00:00,BTCEUR,8114.41,8144.72,8100.0,8127.29,6.108664,49591.28990143,153
1594843200000,2020-07-15 20:00:00,BTCEUR,8082.27,8127.92,8071.42,8118.35,5.172976,41898.45517258,279
1594839600000,2020-07-15 19:00:00,BTCEUR,8086.99,8101.09,8064.0,8087.19,4.523405,36571.17818055,269
1594836000000,2020-07-15 18:00:00,BTCEUR,8113.0,8129.0,8071.18,8077.53,5.097123,41291.43972852,260
1594832400000,2020-07-15 17:00:00,BTCEUR,8114.8,8129.84,8110.65,8113.0,3.977355,32291.0923013,126
1594828800000,2020-07-15 16:00:00,BTCEUR,8103.34,8129.52,8085.02,8129.52,6.06245,49160.43289724,172
1594825200000,2020-07-15 15:00:00,BTCEUR,8129.69,8157.0,8098.69,8109.65,16.797515,136370.45625338,353
1594821600000,2020-07-15 14:00:00,BTCEUR,8104.86,8136.32,8100.88,8133.04,5.607896,45521.24480053,171
1594818000000,2020-07-15 13:00:00,BTCEUR,8119.14,8130.99,8080.0,8107.72,8.108757,65703.41881609,544
1594814400000,2020-07-15 12:00:00,BTCEUR,8100.4,8135.74,8090.03,8120.12,4.392904,35663.25633982,196
1594810800000,2020-07-15 11:00:00,BTCEUR,8120.34,8133.05,8090.01,8100.4,9.745639,79063.39960938,605
1594807200000,2020-07-15 10:00:00,BTCEUR,8111.71,8137.41,8107.66,8121.28,4.857762,39462.56422877,280
1594803600000,2020-07-15 09:00:00,BTCEUR,8106.42,8120.16,8085.17,8111.1,6.04356,48925.68746803,353
1594800000000,2020-07-15 08:00:00,BTCEUR,8124.5,8140.8,8090.28,8105.13,10.496997,85139.55123372,498
1594796400000,2020-07-15 07:00:00,BTCEUR,8134.41,8150.68,8122.01,8129.86,5.893702,47914.95419704,292
1594792800000,2020-07-15 06:00:00,BTCEUR,8150.41,8163.94,8134.0,8134.48,3.17848,25902.12929187,99
1594789200000,2020-07-15 05:00:00,BTCEUR,8155.2,8159.7,8143.04,8150.0,0.854806,6968.50730013,122
1594785600000,2020-07-15 04:00:00,BTCEUR,8147.36,8166.21,8141.41,8152.61,1.069035,8718.27474203,49
1594782000000,2020-07-15 03:00:00,BTCEUR,8148.45,8169.3,8141.97,8143.91,0.904228,7375.90855931,90
1594778400000,2020-07-15 02:00:00,BTCEUR,8146.99,8152.99,8138.82,8138.82,0.200495,1634.25396093,26
1594774800000,2020-07-15 01:00:00,BTCEUR,8156.38,8158.63,8135.38,8144.75,0.347447,2829.79342537,70
1594771200000,2020-07-15 00:00:00,BTCEUR,8158.7,8174.48,8135.0,8155.85,2.087069,17016.76782167,133
1594767600000,2020-07-14 23:00:00,BTCEUR,8157.6,8168.24,8144.91,8157.58,3.83297,31283.18343079,135
