Unix,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume EUR,tradecount
1642636800000,2022-01-20,LTCEUR,120.2,126.0,114.2,114.9,12645.696,1547460.6336,5068
1642550400000,2022-01-19,LTCEUR,125.0,126.3,117.5,120.2,10643.747,1285922.9479,4725
1642464000000,2022-01-18,LTCEUR,132.8,134.6,122.1,125.2,12859.138,1625670.2144,5253
1642377600000,2022-01-17,LTCEUR,128.6,135.0,126.5,132.8,13463.876,1767508.1995,5908
1642291200000,2022-01-16,LTCEUR,129.6,130.8,125.8,128.4,7891.411,1010634.7837,3412
1642204800000,2022-01-15,LTCEUR,127.0,132.4,126.5,129.7,8903.646,1155591.4791,3673
1642118400000,2022-01-14,LTCEUR,119.4,128.1,118.8,127.0,9640.917,1194453.1032,4058
1642032000000,2022-01-13,LTCEUR,124.1,124.7,117.6,119.4,10315.822,1243142.0028,3624
1641945600000,2022-01-12,LTCEUR,115.9,124.4,115.4,124.4,10803.648,1296085.0952,4078
1641859200000,2022-01-11,LTCEUR,111.9,117.4,111.1,116.0,11063.099,1264319.1726,3893
1641772800000,2022-01-10,LTCEUR,115.4,115.9,107.1,111.8,11317.6283,1265348.3552,4343
1641686400000,2022-01-09,LTCEUR,114.2,117.0,112.7,115.5,6609.391,760819.5869,2975
1641600000000,2022-01-08,LTCEUR,115.8,118.9,110.2,114.0,9892.004,1139658.4526,3661
1641513600000,2022-01-07,LTCEUR,120.5,120.9,111.9,115.6,11338.199,1325002.6093,4621
1641427200000,2022-01-06,LTCEUR,119.8,122.4,117.4,120.6,11378.908,1366297.0043,4160
1641340800000,2022-01-05,LTCEUR,130.0,132.7,115.2,120.1,11485.7147,1459012.33676,5228
1641254400000,2022-01-04,LTCEUR,131.4,134.4,128.9,130.0,9230.717,1216982.1174,3887
1641168000000,2022-01-03,LTCEUR,133.1,133.3,129.4,131.3,7334.574,967469.9467,2934
1641081600000,2022-01-02,LTCEUR,132.8,135.0,130.3,133.0,4752.458,629931.0098,2381
1640995200000,2022-01-01,LTCEUR,128.7,133.0,128.7,132.7,5166.235,677100.0751,2455
1640908800000,2021-12-31,LTCEUR,130.9,135.0,126.3,128.3,9726.031,1273013.4786,3323
1640822400000,2021-12-30,LTCEUR,128.3,132.4,125.9,130.8,7317.569,953432.2085,3017
1640736000000,2021-12-29,LTCEUR,129.0,133.3,127.3,128.1,7523.926,985641.4843,3399
1640649600000,2021-12-28,LTCEUR,137.5,137.7,127.9,128.9,11046.478,1468242.2357,4706
1640563200000,2021-12-27,LTCEUR,138.2,142.5,136.6,137.8,11045.225,1541697.634,4326
1640476800000,2021-12-26,LTCEUR,139.8,140.1,135.4,137.9,13600.21,1874407.8074,4303
1640390400000,2021-12-25,LTCEUR,142.7,145.0,139.5,139.5,7330.654,1047676.5591,3160
1640304000000,2021-12-24,LTCEUR,144.5,147.2,141.9,142.6,9010.794,1300570.4692,3445
1640217600000,2021-12-23,LTCEUR,137.4,145.8,135.3,144.5,11767.06,1653908.7366,5055
1640131200000,2021-12-22,LTCEUR,137.0,141.3,135.6,137.2,12256.292,1699432.3433,4453
1640044800000,2021-12-21,LTCEUR,135.5,138.5,132.3,137.2,9218.88,1253008.9635,4451
1639958400000,2021-12-20,LTCEUR,136.2,139.9,129.1,135.4,13311.889,1776531.2378,6126
1639872000000,2021-12-19,LTCEUR,132.4,143.2,131.5,136.2,16804.265,2307711.4106,6535
1639785600000,2021-12-18,LTCEUR,128.4,133.7,127.2,132.3,9841.659,1294305.2444,4517
1639699200000,2021-12-17,LTCEUR,131.5,132.6,125.2,128.2,12481.201,1620208.6962,5348
1639612800000,2021-12-16,LTCEUR,136.0,138.7,131.2,131.5,12400.635,1681269.4028,5206
1639526400000,2021-12-15,LTCEUR,133.7,137.3,125.7,135.9,14463.516,1920394.0313,5591
1639440000000,2021-12-14,LTCEUR,128.4,134.8,126.9,133.7,12330.035,1617744.1933,5260
1639353600000,2021-12-13,LTCEUR,140.7,141.4,126.5,128.3,14573.686,1946489.7737,6176
1639267200000,2021-12-12,LTCEUR,140.1,144.1,135.9,140.9,9371.601,1312894.9022,4535
1639180800000,2021-12-11,LTCEUR,131.5,141.3,129.2,139.9,12902.996,1768799.002,5151
1639094400000,2021-12-10,LTCEUR,134.4,141.6,130.6,131.5,16702.443,2267390.2259,6270
1639008000000,2021-12-09,LTCEUR,145.9,147.4,134.1,134.1,13794.896,1926035.8815,6217
1638921600000,2021-12-08,LTCEUR,143.9,150.9,138.4,145.7,26389.488,3804889.7073,8220
1638835200000,2021-12-07,LTCEUR,143.2,147.3,140.4,143.8,14674.869,2104151.5239,6731
1638748800000,2021-12-06,LTCEUR,138.6,145.9,125.2,143.1,20062.72,2691401.243,7947
1638662400000,2021-12-05,LTCEUR,145.3,147.5,132.0,138.6,18690.887,2607573.2498,7530
1638576000000,2021-12-04,LTCEUR,166.7,167.7,118.14,145.5,34966.576,4907141.902294,15931
1638489600000,2021-12-03,LTCEUR,180.3,184.2,159.6,166.6,15336.523,2670780.1714,7198
1638403200000,2021-12-02,LTCEUR,184.6,185.7,176.9,180.2,14309.78,2590057.324,6001
1638316800000,2021-12-01,LTCEUR,183.3,191.8,181.6,184.7,11648.274,2177715.2901,6361
1638230400000,2021-11-30,LTCEUR,182.1,193.0,174.7,183.5,16941.401,3111714.2941,8094
1638144000000,2021-11-29,LTCEUR,177.1,186.1,173.3,182.2,14228.711,2554535.7721,6734
1638057600000,2021-11-28,LTCEUR,173.3,177.4,161.6,177.2,10928.11,1853072.5408,5847
1637971200000,2021-11-27,LTCEUR,173.8,178.1,169.5,173.4,9301.92,1623242.8876,5327
1637884800000,2021-11-26,LTCEUR,199.0,200.7,168.7,173.4,19439.649,3468076.245,9564
1637798400000,2021-11-25,LTCEUR,189.9,204.6,188.5,198.8,14702.076,2915707.7831,7466
1637712000000,2021-11-24,LTCEUR,192.6,193.4,184.1,189.7,12372.338,2327460.2933,6075
1637625600000,2021-11-23,LTCEUR,186.1,194.5,182.3,192.3,12307.531,2312503.7396,6893
1637539200000,2021-11-22,LTCEUR,196.5,196.9,183.0,186.3,17761.014,3376999.9296,8186
1637452800000,2021-11-21,LTCEUR,201.6,205.3,195.4,196.5,12753.307,2548795.2563,6457
1637366400000,2021-11-20,LTCEUR,193.6,202.6,189.3,201.7,13649.39,2688189.7218,7379
1637280000000,2021-11-19,LTCEUR,180.5,195.8,175.9,193.4,19643.542,3686336.2213,9456
1637193600000,2021-11-18,LTCEUR,203.5,205.8,176.0,179.8,25985.887,4915338.0093,12755
1637107200000,2021-11-17,LTCEUR,204.0,208.5,193.3,203.7,23041.205,4649712.3084,10691
1637020800000,2021-11-16,LTCEUR,231.8,232.0,197.0,204.1,31148.129,6593207.1651,14663
1636934400000,2021-11-15,LTCEUR,245.5,246.3,228.6,231.8,18855.281,4458748.2716,11143
1636848000000,2021-11-14,LTCEUR,226.3,245.7,218.5,245.5,22259.075,5154496.5861,11978
1636761600000,2021-11-13,LTCEUR,220.5,232.1,215.1,226.6,18893.286,4215394.8333,8835
1636675200000,2021-11-12,LTCEUR,230.5,247.9,213.9,220.7,34679.851,8010851.0502,16194
1636588800000,2021-11-11,LTCEUR,227.5,241.6,218.7,230.4,28692.868,6625623.5384,13138
1636502400000,2021-11-10,LTCEUR,226.8,256.8,219.8,227.8,73194.711,17590395.230692,33552
1636416000000,2021-11-09,LTCEUR,197.7,237.2,195.7,226.8,63756.6974,14073560.148241,30489
1636329600000,2021-11-08,LTCEUR,175.8,198.3,175.8,197.6,30605.945,5758830.7988,14666
1636243200000,2021-11-07,LTCEUR,171.8,175.9,171.2,175.8,9372.383,1624496.2289,4341
1636156800000,2021-11-06,LTCEUR,173.1,174.9,166.6,171.8,10280.504,1752599.4044,4600
1636070400000,2021-11-05,LTCEUR,175.6,176.4,171.2,173.3,12999.585,2257792.0413,5325
1635984000000,2021-11-04,LTCEUR,178.5,178.7,169.9,175.7,15880.099,2770968.1514,6380
1635897600000,2021-11-03,LTCEUR,173.7,180.7,170.6,178.7,19020.821,3354917.7833,9159
1635811200000,2021-11-02,LTCEUR,171.1,176.9,169.2,173.7,14242.053,2469181.428,6646
1635724800000,2021-11-01,LTCEUR,166.7,174.6,163.3,171.0,14129.948,2377497.8089,6910
1635638400000,2021-10-31,LTCEUR,165.2,169.1,162.2,166.6,11428.304,1892350.4072,4665
1635552000000,2021-10-30,LTCEUR,170.0,170.3,162.1,165.1,10588.906,1760693.3804,4661
1635465600000,2021-10-29,LTCEUR,162.7,171.6,161.7,169.6,15905.231,2644398.6277,6778
1635379200000,2021-10-28,LTCEUR,155.2,166.9,153.9,163.0,18751.424,3022517.2454,6793
1635292800000,2021-10-27,LTCEUR,170.9,177.3,147.8,155.2,31615.827,5136509.9355,11749
1635206400000,2021-10-26,LTCEUR,168.6,172.6,164.2,170.9,16885.152,2835469.9744,6647
1635120000000,2021-10-25,LTCEUR,164.1,170.1,163.5,168.4,13104.119,2197944.2989,4864
1635033600000,2021-10-24,LTCEUR,169.2,172.2,159.6,164.2,14030.527,2321390.5646,5425
1634947200000,2021-10-23,LTCEUR,164.6,170.4,163.0,169.0,10804.582,1808168.4493,4436
1634860800000,2021-10-22,LTCEUR,169.2,173.2,162.0,164.5,15763.948,2660278.3946,5868
1634774400000,2021-10-21,LTCEUR,176.7,183.0,167.0,169.2,24583.64,4309294.5961,10135
1634688000000,2021-10-20,LTCEUR,162.4,181.3,159.7,176.9,25512.854,4364220.0654,10068
1634601600000,2021-10-19,LTCEUR,160.2,164.9,157.5,162.3,13378.565,2156500.0245,5529
1634515200000,2021-10-18,LTCEUR,158.4,161.8,154.2,160.2,15228.466,2416738.1709,5550
1634428800000,2021-10-17,LTCEUR,160.1,161.7,152.1,158.3,10422.228,1654159.5205,4451
1634342400000,2021-10-16,LTCEUR,163.3,165.6,159.2,159.8,13253.439,2150634.5518,5279
1634256000000,2021-10-15,LTCEUR,156.2,165.9,152.3,163.1,21243.988,3389468.8475,8099
1634169600000,2021-10-14,LTCEUR,153.4,160.8,152.6,156.2,18438.215,2876845.9677,6168
1634083200000,2021-10-13,LTCEUR,150.1,155.4,145.6,153.1,18318.983,2759205.6044,5923
1633996800000,2021-10-12,LTCEUR,155.4,155.4,144.6,150.1,18640.96,2785242.9719,6029
1633910400000,2021-10-11,LTCEUR,151.2,160.3,149.2,155.4,15128.712,2362932.4437,6371
1633824000000,2021-10-10,LTCEUR,154.8,158.4,150.6,151.3,13466.441,2088621.447,5092
1633737600000,2021-10-09,LTCEUR,151.1,157.3,149.9,154.7,11878.181,1827869.5351,4456
1633651200000,2021-10-08,LTCEUR,153.1,157.2,149.8,151.0,16251.614,2502781.0985,5805
1633564800000,2021-10-07,LTCEUR,153.2,160.6,148.8,153.0,22890.898,3536925.2749,8069
1633478400000,2021-10-06,LTCEUR,149.1,157.3,141.2,153.1,22038.7,3341013.1821,8456
1633392000000,2021-10-05,LTCEUR,143.9,151.1,143.3,149.1,17204.962,2536088.5346,6068
1633305600000,2021-10-04,LTCEUR,146.5,146.7,139.0,144.1,14627.066,2092440.7403,5166
1633219200000,2021-10-03,LTCEUR,145.4,150.6,142.8,146.5,9522.011,1392487.9299,4313
1633132800000,2021-10-02,LTCEUR,143.3,148.5,141.9,145.5,10840.119,1578907.6933,4171
1633046400000,2021-10-01,LTCEUR,132.5,145.0,130.8,143.3,16107.414,2248128.3502,5532
1632960000000,2021-09-30,LTCEUR,125.2,133.4,124.5,132.6,13539.631,1768870.1491,4028
1632873600000,2021-09-29,LTCEUR,121.1,129.4,120.5,125.3,12058.857,1519240.847,3559
1632787200000,2021-09-28,LTCEUR,124.4,128.0,120.8,121.2,15010.9871,1874562.960882,3744
1632700800000,2021-09-27,LTCEUR,129.1,132.9,124.4,124.6,11399.392,1475831.7227,3783
1632614400000,2021-09-26,LTCEUR,129.7,131.7,122.2,129.4,23299.428,3008243.8823,5891
1632528000000,2021-09-25,LTCEUR,130.9,133.9,127.8,129.6,15317.391,2008143.1116,4314
1632441600000,2021-09-24,LTCEUR,140.6,142.8,121.7,130.8,18255.0067,2369170.03428,6486
1632355200000,2021-09-23,LTCEUR,139.0,141.5,135.1,140.6,12200.511,1688119.4131,3879
1632268800000,2021-09-22,LTCEUR,127.5,139.3,125.0,138.9,18368.75,2460080.5286,5410
1632182400000,2021-09-21,LTCEUR,134.7,139.5,124.1,127.3,18755.9514,2517371.086111,6272
1632096000000,2021-09-20,LTCEUR,150.3,150.3,131.8,135.0,23200.972,3233618.510655,6693
1632009600000,2021-09-19,LTCEUR,154.9,155.2,147.8,150.3,10071.299,1531029.5432,3913
1631923200000,2021-09-18,LTCEUR,153.8,158.7,152.1,155.0,11425.011,1779973.9845,4108
1631836800000,2021-09-17,LTCEUR,157.9,162.2,151.3,153.7,12485.916,1946025.7054,4618
1631750400000,2021-09-16,LTCEUR,160.8,166.2,154.8,157.9,17195.486,2772427.2603,7773
1631664000000,2021-09-15,LTCEUR,155.9,163.2,153.3,160.8,16968.821,2658917.0395,5758
1631577600000,2021-09-14,LTCEUR,153.2,161.1,150.1,156.2,16731.72,2576173.9709,5979
1631491200000,2021-09-13,LTCEUR,156.2,202.4,146.2,152.8,66674.1332,11133927.217476,24831
1631404800000,2021-09-12,LTCEUR,152.4,158.7,149.7,156.2,13310.556,2060992.7879,4197
1631318400000,2021-09-11,LTCEUR,148.8,158.9,147.9,152.5,10985.412,1693610.8486,3965
1631232000000,2021-09-10,LTCEUR,154.1,160.3,145.6,148.8,12650.206,1921967.3559,5019
1631145600000,2021-09-09,LTCEUR,153.9,162.2,150.7,154.2,21482.951,3370034.6054,6631
1631059200000,2021-09-08,LTCEUR,153.7,162.1,145.1,153.8,25200.858,3894737.382,7695
1630972800000,2021-09-07,LTCEUR,186.4,188.3,140.4,153.3,37186.6212,6209621.914169,13842
1630886400000,2021-09-06,LTCEUR,196.7,196.7,182.8,186.2,17952.008,3402737.3659,8302
1630800000000,2021-09-05,LTCEUR,180.3,196.8,178.8,196.7,24622.0339,4633630.36211,10152
1630713600000,2021-09-04,LTCEUR,180.7,191.0,176.7,180.3,24369.3805,4474335.339262,10897
1630627200000,2021-09-03,LTCEUR,155.1,184.0,152.3,180.6,37161.9191,6366836.276503,15503
1630540800000,2021-09-02,LTCEUR,153.8,159.0,152.5,155.1,15834.2011,2465130.699221,6865
1630454400000,2021-09-01,LTCEUR,146.5,155.5,144.5,154.0,16843.773,2539784.0504,6569
1630368000000,2021-08-31,LTCEUR,143.7,149.4,142.4,146.9,13626.146,1998297.5227,5469
1630281600000,2021-08-30,LTCEUR,149.5,150.6,143.0,143.7,11705.836,1720092.7717,4793
1630195200000,2021-08-29,LTCEUR,150.1,155.9,148.5,149.5,12408.5839,1882966.7812,4920
1630108800000,2021-08-28,LTCEUR,150.7,151.4,146.5,149.8,7263.453,1077627.886385,3372
1630022400000,2021-08-27,LTCEUR,144.8,150.7,142.4,150.2,9714.5024,1432404.515065,4109
1629936000000,2021-08-26,LTCEUR,153.06,155.14,142.6,144.6,14606.4508,2149999.4229,4582
1629849600000,2021-08-25,LTCEUR,149.67,154.27,146.22,153.14,10966.5878,1656515.69983,4114
1629763200000,2021-08-24,LTCEUR,160.49,161.9,147.79,149.7,14311.2274,2219315.661968,6185
1629676800000,2021-08-23,LTCEUR,160.2,163.88,158.05,160.7,14681.1394,2366352.980909,6048
1629590400000,2021-08-22,LTCEUR,154.97,163.1,154.51,160.22,14892.2308,2369334.91997,6855
1629504000000,2021-08-21,LTCEUR,157.02,158.52,151.86,154.81,12424.6846,1929907.481085,4927
1629417600000,2021-08-20,LTCEUR,150.75,157.39,149.37,157.02,14903.7092,2291189.448933,5741
1629331200000,2021-08-19,LTCEUR,144.84,150.96,141.07,150.89,14764.7585,2155283.311476,5211
1629244800000,2021-08-18,LTCEUR,146.0,151.0,141.32,144.31,17166.4442,2522887.797622,5779
1629158400000,2021-08-17,LTCEUR,153.55,158.23,145.38,146.1,18977.4728,2887198.208648,6490
1629072000000,2021-08-16,LTCEUR,158.52,161.99,152.34,153.56,20089.3589,3172293.477607,7852
1628985600000,2021-08-15,LTCEUR,156.77,159.79,151.24,158.25,28521.8429,4421003.18911,7729
1628899200000,2021-08-14,LTCEUR,156.83,158.9,150.61,156.87,19987.8079,3090950.838811,7399
1628812800000,2021-08-13,LTCEUR,143.35,158.15,142.25,156.97,30461.5856,4671454.697275,9236
1628726400000,2021-08-12,LTCEUR,147.97,155.72,138.94,143.36,23732.7589,3447492.572674,7631
1628640000000,2021-08-11,LTCEUR,143.0,152.5,141.99,148.76,20895.6488,3101358.901401,8013
1628553600000,2021-08-10,LTCEUR,143.15,145.5,137.5,143.02,21011.3179,2983555.974781,6554
1628467200000,2021-08-09,LTCEUR,129.61,147.5,125.34,143.58,31112.8822,4318963.540492,9891
1628380800000,2021-08-08,LTCEUR,134.45,135.73,126.82,129.47,18425.7054,2428747.073916,5585
1628294400000,2021-08-07,LTCEUR,126.99,134.94,126.38,134.36,20404.9829,2688575.84687,7436
1628208000000,2021-08-06,LTCEUR,122.62,129.68,121.14,126.82,19441.0967,2447665.361574,5363
1628121600000,2021-08-05,LTCEUR,121.5,123.86,116.85,122.55,14200.4742,1708012.577123,4578
1628035200000,2021-08-04,LTCEUR,117.89,123.32,115.68,121.79,12288.5258,1475722.254954,3709
1627948800000,2021-08-03,LTCEUR,120.37,121.97,115.62,117.61,10411.1411,1228910.436067,3061
1627862400000,2021-08-02,LTCEUR,119.8,124.29,118.52,120.57,13609.9278,1658168.703336,3766
1627776000000,2021-08-01,LTCEUR,122.85,127.11,118.03,119.91,15580.2728,1932407.437243,5266
1627689600000,2021-07-31,LTCEUR,123.26,123.99,120.56,122.74,10634.5326,1300487.445773,3371
1627603200000,2021-07-30,LTCEUR,120.33,123.38,115.52,123.24,14930.1468,1783241.582931,4928
1627516800000,2021-07-29,LTCEUR,119.75,121.5,116.78,120.05,10864.7836,1292278.672191,3807
1627430400000,2021-07-28,LTCEUR,115.11,121.09,113.0,119.71,16818.4094,1970532.565807,5293
1627344000000,2021-07-27,LTCEUR,111.53,115.42,108.5,115.0,19809.942,2226813.216108,5089
1627257600000,2021-07-26,LTCEUR,109.32,119.48,108.63,111.78,30096.19,3488088.147966,8518
1627171200000,2021-07-25,LTCEUR,108.16,109.93,106.0,109.28,11409.2947,1227444.211591,3072
1627084800000,2021-07-24,LTCEUR,106.5,109.62,105.79,108.11,14532.3352,1566114.830761,4086
1626998400000,2021-07-23,LTCEUR,103.62,107.03,100.7,106.5,21419.2115,2217859.820681,4078
1626912000000,2021-07-22,LTCEUR,101.05,104.37,99.24,103.62,21676.6866,2210140.036392,3989
1626825600000,2021-07-21,LTCEUR,92.43,102.36,90.56,100.8,21348.2307,2109149.254686,4727
1626739200000,2021-07-20,LTCEUR,97.0,98.64,88.32,92.4,33842.8678,3130664.224822,6135
1626652800000,2021-07-19,LTCEUR,102.09,103.42,95.54,97.0,29129.3433,2891026.808984,4946
1626566400000,2021-07-18,LTCEUR,102.57,105.83,99.7,101.93,19605.4577,2016979.235688,3666
1626480000000,2021-07-17,LTCEUR,102.69,105.22,100.83,102.58,16479.0305,1693813.532133,3181
1626393600000,2021-07-16,LTCEUR,107.83,109.53,102.57,102.6,16028.3071,1684908.97507,3449
1626307200000,2021-07-15,LTCEUR,112.54,114.29,105.0,107.8,19160.2536,2084874.789716,4104
1626220800000,2021-07-14,LTCEUR,112.46,113.47,106.1,112.57,18946.4236,2094509.441544,4271
1626134400000,2021-07-13,LTCEUR,112.63,114.58,109.68,112.48,20958.2283,2350328.5731,4466
1626048000000,2021-07-12,LTCEUR,113.12,117.83,111.46,112.75,27825.9356,3188590.160317,5864
1625961600000,2021-07-11,LTCEUR,113.12,115.0,111.51,113.02,13689.6764,1551992.898527,3393
1625875200000,2021-07-10,LTCEUR,113.49,115.29,109.94,113.15,21161.6367,2375246.622182,4001
1625788800000,2021-07-09,LTCEUR,111.6,114.47,106.56,113.44,19218.6549,2146613.182514,4039
1625702400000,2021-07-08,LTCEUR,116.59,117.03,108.18,111.74,28309.4773,3152139.016987,5786
1625616000000,2021-07-07,LTCEUR,117.54,120.94,115.87,116.71,19198.824,2283780.629702,5132
1625529600000,2021-07-06,LTCEUR,116.17,120.5,114.64,117.56,24719.9496,2890137.408393,5375
1625443200000,2021-07-05,LTCEUR,121.87,122.16,112.91,116.23,29314.7499,3443812.175624,5640
1625356800000,2021-07-04,LTCEUR,118.13,124.75,115.22,122.12,18429.2115,2233625.322895,4607
1625270400000,2021-07-03,LTCEUR,115.45,119.29,113.47,118.13,20553.2261,2399789.470972,4398
1625184000000,2021-07-02,LTCEUR,115.86,117.38,110.26,115.36,23810.9784,2692161.677286,5116
1625097600000,2021-07-01,LTCEUR,121.6,121.6,113.35,116.15,30945.7416,3584884.150286,5137
1625011200000,2021-06-30,LTCEUR,121.16,123.37,114.85,121.62,34872.6438,4159735.240982,6344
1624924800000,2021-06-29,LTCEUR,115.44,125.59,115.19,121.13,34505.1146,4193774.953699,6827
1624838400000,2021-06-28,LTCEUR,111.16,117.08,109.05,115.47,26121.7841,2931761.292307,5369
1624752000000,2021-06-27,LTCEUR,106.58,111.16,104.61,111.08,29302.0907,3141592.538929,4550
1624665600000,2021-06-26,LTCEUR,105.0,108.78,99.92,106.6,23914.6248,2496743.340134,4704
1624579200000,2021-06-25,LTCEUR,112.9,115.93,104.38,105.05,29198.7472,3188024.200689,5262
1624492800000,2021-06-24,LTCEUR,108.39,115.19,103.9,112.8,24969.8364,2787585.308109,5429
1624406400000,2021-06-23,LTCEUR,100.11,111.98,96.88,108.28,26896.4058,2874069.66773,6271
1624320000000,2021-06-22,LTCEUR,104.67,111.64,88.22,100.16,56128.0456,5591583.860619,12534
1624233600000,2021-06-21,LTCEUR,130.49,130.91,104.16,104.57,31712.67,3631088.422473,8754
1624147200000,2021-06-20,LTCEUR,129.18,131.9,121.76,130.55,18379.1466,2341970.260311,4323
1624060800000,2021-06-19,LTCEUR,131.99,135.92,128.85,129.27,19740.6524,2616099.712001,3971
1623974400000,2021-06-18,LTCEUR,140.51,140.65,127.0,132.03,26746.9514,3603697.025352,5975
1623888000000,2021-06-17,LTCEUR,138.93,145.13,136.79,140.51,17659.751,2482066.273036,4957
1623801600000,2021-06-16,LTCEUR,144.55,146.26,135.93,138.87,22872.9971,3214267.411396,5711
1623715200000,2021-06-15,LTCEUR,148.34,149.67,142.1,144.88,19145.4616,2784933.158748,5513
1623628800000,2021-06-14,LTCEUR,140.99,148.71,137.48,148.59,21833.2393,3105213.18659,6343
1623542400000,2021-06-13,LTCEUR,134.09,141.58,129.66,140.99,19520.8247,2636898.964054,4624
1623456000000,2021-06-12,LTCEUR,134.75,136.01,127.77,133.91,19184.2412,2532419.43217,4313
1623369600000,2021-06-11,LTCEUR,138.58,142.66,132.8,134.75,23993.3165,3314182.503041,5596
1623283200000,2021-06-10,LTCEUR,141.93,143.66,133.34,138.23,26314.4652,3641319.757521,6211
1623196800000,2021-06-09,LTCEUR,132.15,142.37,125.38,141.81,27464.2539,3693121.818482,6845
1623110400000,2021-06-08,LTCEUR,132.83,135.38,119.1,132.37,39763.0673,5130043.509615,9471
1623024000000,2021-06-07,LTCEUR,145.47,150.09,131.94,133.12,28182.4003,4053602.915103,8012
1622937600000,2021-06-06,LTCEUR,142.96,148.47,142.19,145.37,22180.2765,3221472.541189,4607
1622851200000,2021-06-05,LTCEUR,147.5,153.05,138.14,142.91,31572.115,4592947.767298,6631
1622764800000,2021-06-04,LTCEUR,159.88,160.0,139.85,146.94,35775.1801,5247940.45462,9561
1622678400000,2021-06-03,LTCEUR,153.19,162.6,149.25,159.62,44900.2994,7073711.585603,11800
1622592000000,2021-06-02,LTCEUR,149.89,156.99,146.0,153.61,30225.1395,4596872.26771,8334
1622505600000,2021-06-01,LTCEUR,153.63,158.4,144.13,149.89,31651.7042,4722458.337323,8242
1622419200000,2021-05-31,LTCEUR,140.22,154.26,134.66,153.75,31545.7631,4592170.229967,8940
1622332800000,2021-05-30,LTCEUR,135.17,149.12,128.0,140.36,28688.464,4052384.70467,6784
1622246400000,2021-05-29,LTCEUR,145.95,155.17,130.0,134.64,35965.1765,5074927.825071,9535
1622160000000,2021-05-28,LTCEUR,159.06,163.05,136.11,145.91,45606.8772,6679263.570197,13917
1622073600000,2021-05-27,LTCEUR,163.67,171.45,148.73,159.45,37549.16,6037000.000654,12694
1621987200000,2021-05-26,LTCEUR,150.54,167.2,146.77,163.67,41948.036,6703697.49314,14913
1621900800000,2021-05-25,LTCEUR,152.23,159.87,136.83,150.52,50928.3327,7409166.672157,15781
1621814400000,2021-05-24,LTCEUR,118.11,152.23,114.59,152.23,66780.8808,9008171.045087,19552
1621728000000,2021-05-23,LTCEUR,139.79,145.18,97.25,117.73,90146.8451,10613992.295849,25183
1621641600000,2021-05-22,LTCEUR,148.14,152.21,133.64,139.79,49079.4884,7046733.31559,13427
1621555200000,2021-05-21,LTCEUR,173.92,179.85,129.61,148.14,75578.8169,11892161.217053,22496
1621468800000,2021-05-20,LTCEUR,154.08,198.0,138.3,174.0,100760.0901,17076318.22039,32015
1621382400000,2021-05-19,LTCEUR,241.43,246.49,119.21,154.08,149450.4698,26904637.565664,50684
1621296000000,2021-05-18,LTCEUR,232.04,261.28,229.48,241.42,50560.9631,12546112.574164,24396
1621209600000,2021-05-17,LTCEUR,244.01,248.0,213.03,232.12,49803.1515,11507789.054026,23645
1621123200000,2021-05-16,LTCEUR,248.33,267.34,227.39,244.84,35819.0036,8886946.241898,18297
1621036800000,2021-05-15,LTCEUR,269.19,273.93,245.05,247.96,28072.1553,7217107.194162,15315
1620950400000,2021-05-14,LTCEUR,264.08,280.79,256.17,269.27,45163.724,12083933.734641,19268
1620864000000,2021-05-13,LTCEUR,258.65,283.34,242.48,263.67,66170.9305,17359656.493158,37172
1620777600000,2021-05-12,LTCEUR,312.31,325.25,250.74,257.6,54430.5823,16347727.037443,34406
1620691200000,2021-05-11,LTCEUR,297.09,313.68,285.5,311.64,39184.6191,11666218.600512,23042
1620604800000,2021-05-10,LTCEUR,319.73,340.85,275.0,297.85,81910.6938,25989976.841423,48537
1620518400000,2021-05-09,LTCEUR,286.36,320.59,273.26,319.4,52619.9594,15589075.886067,29897
1620432000000,2021-05-08,LTCEUR,284.38,294.33,276.04,286.25,31572.2372,9004750.706067,16605
1620345600000,2021-05-07,LTCEUR,294.76,309.92,275.13,284.51,53220.5599,15689034.206518,32554
1620259200000,2021-05-06,LTCEUR,296.51,302.86,265.2,294.23,65549.2107,18599823.649751,35163
1620172800000,2021-05-05,LTCEUR,254.51,300.0,251.17,296.6,72632.1762,20596278.40176,41679
1620086400000,2021-05-04,LTCEUR,244.88,273.05,225.25,254.77,77859.3241,19812110.27266,41155
1620000000000,2021-05-03,LTCEUR,223.88,248.87,223.67,244.68,29284.0175,6924506.473238,19195
1619913600000,2021-05-02,LTCEUR,229.99,230.54,220.84,224.12,12595.3601,2835272.528582,8266
1619827200000,2021-05-01,LTCEUR,225.68,231.64,220.57,229.99,15129.4109,3416521.974515,10013
1619740800000,2021-04-30,LTCEUR,211.03,227.49,208.95,225.68,20541.6426,4511435.259289,12443
1619654400000,2021-04-29,LTCEUR,213.9,216.9,205.35,211.06,16887.3077,3559224.707164,10781
1619568000000,2021-04-28,LTCEUR,215.59,220.944,205.85,213.47,18985.3313,4017567.7960314,11877
1619481600000,2021-04-27,LTCEUR,204.88,218.396,202.06,215.6,20799.4916,4406577.8164058,13366
1619395200000,2021-04-26,LTCEUR,185.81,205.64,183.55,205.39,26886.247,5362839.17038,14585
1619308800000,2021-04-25,LTCEUR,187.431,196.65,175.45,185.61,35568.1738,6683447.3881,9683
